vat_id,source_url,source_file
FI02446647,https://www.vttresearch.com/fi/toimialat/metrologia-vtt-mikes,df_relationships_vtt_domain.csv
FI21597563,https://www.vttresearch.com/en/news-and-ideas/cooperation-towards-social-sustainability,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/palvelut/konenako,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/palvelut/puhtaan-ilman-ratkaisut,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/en/ourservices/clean-air-solutions,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tule-mukaan-webinaariin-rakennettu-ymparisto-ja-sosiaalinen-kestavyys-kohti,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/en/news-and-ideas/sustainable-futures-project-stakeholder-seminar,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/en/ourservices/computational-material-design-vtt-propertune,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tekoalya-opetetaan-tunnistamaan-kuka-hyotyy-kemoterapiasta,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/tutkimusymparistot/laakinnallisten-laitteiden-pilottilinja,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/toimialat/rakentaminen-ja-infrastruktuuri,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-ja-etela-suomen-kaupungit-parantavat-luonnonjaareittien-turvallisuutta,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/suuren-laitemaaran-tietoverkkosimulaatiot-tasoittavat-tieta-verkottuneelle,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/syvenny-aiheeseen/liikkuvien-tyokoneiden-uudet-tehokkaat-ja-fossiilivapaat-energiaratkaisut,df_relationships_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat?page=7,df_relationships_vtt_domain.csv
FI27592253,https://www.vttresearch.com/fi/palvelut/avaruusteknologia,df_relationships_vtt_domain.csv
FI27592253,https://www.vttresearch.com/en/ourservices/space-technology,df_relationships_vtt_domain.csv
FI27592253,https://www.vttresearch.com/fi/palvelut/hyperspektrikuvantaminen,df_relationships_vtt_domain.csv
FI23779408,https://www.vttresearch.com/fi/palvelut/kasvibiotekniikka,df_relationships_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/ourservices/smart-predictive-maintenance,df_relationships_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/ourservices/beyond-5g-and-6g-networks,df_relationships_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/explore/tackling-material-challenges-hydrogen-economy-vtt-properscan,df_relationships_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/ourservices/printocent-pilot-factory,df_relationships_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/explore/tackling-material-challenges-hydrogen-economy-webinar,df_relationships_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/explore/lidar-right-solution-your-needs,df_relationships_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/ourservices/battery-technologies,df_relationships_vtt_domain.csv
FI01113939,https://www.vttresearch.com/en/news-and-ideas/new-mobility-services-individual-travellers-bring-growth-business-and-sustainability,df_relationships_vtt_domain.csv
FI07720174,https://www.vttresearch.com/en/news-and-ideas/towards-smart-and-green-shipping,df_relationships_vtt_domain.csv
FI08974643,https://www.vttresearch.com/en/explore/vtt-balas-conceptual-process-design-optimise-resource-efficiency,df_relationships_vtt_domain.csv
FI08974643,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tekoalykin-voi-haavoittua-eika-taydellista-tekoalysovellusta-ole,df_relationships_vtt_domain.csv
FI08974643,https://www.vttresearch.com/en/explore/tackling-material-challenges-hydrogen-economy-vtt-properscan-part-ll,df_relationships_vtt_domain.csv
FI08974643,https://www.vttresearch.com/en/news-and-ideas/vtt-has-developed-tool-support-astronauts-complex-repair-tasks-assistance-augmented,df_relationships_vtt_domain.csv
FI27262406,https://www.vttresearch.com/en/ourservices/time-finland-ntp-network-time-service,df_relationships_vtt_domain.csv
FI07217894,https://www.vttresearch.com/en/ourservices/sustainable-bio-based-materials,df_relationships_vtt_domain.csv
FI07793883,https://www.vttresearch.com/fi/si-mittayksikot-suomessa-massa-ja-paine,df_relationships_vtt_domain.csv
FI07793883,https://www.vttresearch.com/fi/si-mittayksikot-suomessa-voima-ja-vaantomomentti,df_relationships_vtt_domain.csv
FI07793883,https://www.vttresearch.com/fi/palvelut/vtt-mikes,df_relationships_vtt_domain.csv
FI07793883,https://www.vttresearch.com/fi/si-mittayksikot-suomessa-sahko,df_relationships_vtt_domain.csv
FI07793883,https://www.vttresearch.com/fi/si-mittayksikot-suomessa-pituus,df_relationships_vtt_domain.csv
FI07793883,https://www.vttresearch.com/fi/si-mittayksikot-suomessa-aika-ja-taajuus,df_relationships_vtt_domain.csv
FI07793883,https://www.vttresearch.com/fi/uutiset-ja-tarinat/taputuksia-mittaava-demo-esittelee-kehittyneen-anturiteknologian-mahdollisuuksia,df_relationships_vtt_domain.csv
FI16292554,https://www.vttresearch.com/fi/uutiset-ja-tarinat/laaja-yhteenliittyma-strategisten-julkisten-hankintojen-tueksi,df_relationships_vtt_domain.csv
FI16292554,https://www.vttresearch.com/fi/uutiset-ja-tarinat/korjausrakentaminen-tehostuu-helsingissa-ja-lahdessa-smart-clean-hengessa,df_relationships_vtt_domain.csv
FI16292554,https://www.vttresearch.com/fi/uutiset-ja-tarinat/taloyhtioiden-paatoksentekoa-sahkoautojen-latauspisteiden-rakentamisessa,df_relationships_vtt_domain.csv
FI18523029,https://www.vttresearch.com/fi/news-and-ideas/case-neste-strateginen-yhteistyo,df_relationships_vtt_domain.csv
FI18523029,https://www.vttresearch.com/fi/palvelut/termokemiallinen-konversio-ja-jatteen-pyrolyysi,df_relationships_vtt_domain.csv
FI18523029,https://www.vttresearch.com/en/industries/chemistry,df_relationships_vtt_domain.csv
FI18523029,https://www.vttresearch.com/fi/palvelut/biokemikaalit,df_relationships_vtt_domain.csv
FI18523029,https://www.vttresearch.com/en/ourservices/thermochemical-conversion-and-pyrolysis-waste,df_relationships_vtt_domain.csv
FI18523029,https://www.vttresearch.com/en/ourservices/bio-based-chemicals,df_relationships_vtt_domain.csv
FI07213607,https://www.vttresearch.com/fi/uutiset-ja-tarinat/cyberfactory1-hankkeen-tuloswebinaari,df_relationships_vtt_domain.csv
FI16288811,https://www.vttresearch.com/fi/palvelut/terveystiedon-analysointi,df_relationships_vtt_domain.csv
FI16288811,https://www.vttresearch.com/en/news-and-ideas/brain-stimulation-revolutionises-medical-treatment-clinical-depression-and-chronic,df_relationships_vtt_domain.csv
FI16288811,https://www.vttresearch.com/en/ourservices/health-data-analytics,df_relationships_vtt_domain.csv
FI06800068,https://www.vttresearch.com/fi/palvelut/alykkaat-liikkumispalvelut-ja-autonomiset-kulkuneuvot,df_relationships_vtt_domain.csv
FI02459755,https://www.vttresearch.com/fi/uutiset-ja-tarinat/yhteiset-digitaaliset-alustat-ja-tietojarjestelmat-edistamaan-maakuntauudistusta,df_relationships_vtt_domain.csv
FI19992126,https://www.vttresearch.com/fi/uutiset-ja-tarinat/nanobioteknologia-avuksi-vaikeiden-sairauksien-hoitoon-ja-diagnostiikkaan,df_relationships_vtt_domain.csv
FI02152542,https://www.vttresearch.com/en/news-and-ideas/outokumpus-bedrock-reveals-smelly-surprise,df_relationships_vtt_domain.csv
FI02152542,https://www.vttresearch.com/en/ourservices/ai-industry,df_relationships_vtt_domain.csv
FI26776296,https://www.vttresearch.com/fi/palvelut/vaahtorainauksen-kehitysymparisto,df_relationships_vtt_domain.csv
FI26776296,https://www.vttresearch.com/en/ourservices/foam-forming-platform,df_relationships_vtt_domain.csv
FI26776296,https://www.vttresearch.com/fi/uutiset-ja-tarinat?page=21,df_relationships_vtt_domain.csv
FI11055816,https://www.vttresearch.com/en/fully-possible-finland,df_relationships_vtt_domain.csv
FI10292588,https://www.vttresearch.com/fi/palvelut/ydinjatehuolto-ja-loppusijoittaminen,df_relationships_vtt_domain.csv
FI32443519,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tunnistetarra-suojaa-arvotavarat-sijaintia-paljastamatta,df_relationships_vtt_domain.csv
FI09520299,https://www.vttresearch.com/fi/palvelut/tilannetietoisuus,df_relationships_vtt_domain.csv
FI09520299,https://www.vttresearch.com/fi/tutkimusymparistot/kestavan-valmistuksen-infrastruktuuri,df_relationships_vtt_domain.csv
FI09674124,https://www.vttresearch.com/en/ourservices/powder-piloting-material-solutions-powder-product,df_relationships_vtt_domain.csv
FI07570954,https://www.vttresearch.com/fi/uutiset-ja-tarinat/fotoniikkaa-hyodyntavat-diagnostiikkalaitteet-tehostamaan-terveydenhuoltoa,df_relationships_vtt_domain.csv
FI17959269,https://www.vttresearch.com/fi/uutiset-ja-tarinat/big-dataa-metsien-maa-ja-kalatalouden-vastuulliseen-hyodyntamiseen,df_relationships_vtt_domain.csv
FI28721168,https://www.vttresearch.com/fi/palvelut/ruoka-ja-juomaratkaisut,df_relationships_vtt_domain.csv
FI28721168,https://www.vttresearch.com/en/news-and-ideas/solar-foods-oy-tailored-nutrition-space-exploration-model,df_relationships_vtt_domain.csv
FI26004499,https://www.vttresearch.com/fi/palvelut/fotoniikka,df_relationships_vtt_domain.csv
FI26004499,https://www.vttresearch.com/fi/palvelut/erikoistunut-mikroelektroniikka,df_relationships_vtt_domain.csv
FI10390508,https://www.vttresearch.com/en/news-and-ideas/case-stora-enso-msc-barrier,df_relationships_vtt_domain.csv
FI10390508,https://www.vttresearch.com/fi/uutiset-ja-tarinat/hackathon-stora-enso,df_relationships_vtt_domain.csv
FI10390508,https://www.vttresearch.com/en/news-and-ideas/hackathon-stora-enso,df_relationships_vtt_domain.csv
FI10390508,https://www.vttresearch.com/en/ourservices/cellulose-films-and-coatings,df_relationships_vtt_domain.csv
FI10390508,https://www.vttresearch.com/en/industries/forest-industry,df_relationships_vtt_domain.csv
FI24105122,https://www.vttresearch.com/en/project_news/system-level-thinking-essential-choosing-appropriate-circular-economy-strategies,df_relationships_vtt_domain.csv
FI24105122,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tactotekille-116-miljoonan-sijoituspotti-yrityksen-teknologia-mullistaa,df_relationships_vtt_domain.csv
FI02116752,https://www.vttresearch.com/fi,df_relationships_vtt_domain.csv
FI02116752,https://www.vttresearch.com/fi/palvelut/liikenteen-vaikutusten-ennakointi,df_relationships_vtt_domain.csv
FI26156492,https://www.vttresearch.com/fi/uutiset-ja-tarinat/turvallisempaa-tehokkaampaa-ja-kestavampaa-pyhasalmella-pilotoitava-hanke-tuo,df_relationships_vtt_domain.csv
FI01556684,https://www.vttresearch.com/fi/uutiset-ja-tarinat/hiilineutraali-rakennus-mahdollinen-mutta-vain-yhdessa-tekemalla,df_relationships_vtt_domain.csv
FI01966560,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-kehittaa-yrityskumppaneiden-kanssa-ydinvoimaloiden-purkamisesta-bisnesta,df_relationships_vtt_domain.csv
FI01966560,https://www.vttresearch.com/en/explore/finpsa-software-risk-informed-decisions-nuclear-plants,df_relationships_vtt_domain.csv
FI06365246,https://www.vttresearch.com/en/news-and-ideas/strategic-partnership-sets-vak-path-toward-sustainable-growth,df_relationships_vtt_domain.csv
FI06365246,https://www.vttresearch.com/fi/uutiset-ja-tarinat/asiakastarinat?page=3,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en/news-and-ideas/case-valmet-novel-3d-fibre,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/fi/uutiset-ja-tarinat/lentotuhka-kaatopaikkakelpoisuus-valmet,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en/news-and-ideas/fly-ash-landfill-suitability-valmet,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en/ourservices/industrial-3d-printing,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/fi/palvelut/pilottilaitokset-ja-prosessien-jalostus,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/fi?page=1,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/fi?page=2,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=2,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=6,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=4,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=5,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=7,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=12,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=9,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=10,df_relationships_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en?page=8,df_relationships_vtt_domain.csv
FI01244613,https://www.vttresearch.com/fi/palvelut/power-x-ja-teollisuuden-sahkoistyminen,df_relationships_vtt_domain.csv
FI01244613,https://www.vttresearch.com/fi/uutiset-ja-tarinat/pitkajanteinen-tutkimus-tuottaa-tulosta-vantaan-vetylaitos-iso-askel,df_relationships_vtt_domain.csv
FI01244613,https://www.vttresearch.com/fi/news-and-ideas/case-vantaa-energy-strategic-cooperation,df_relationships_vtt_domain.csv
FI01244613,https://www.vttresearch.com/fi/palvelut/akkuteknologiat,df_relationships_vtt_domain.csv
FI01244613,https://www.vttresearch.com/fi/toimialat/energia,df_relationships_vtt_domain.csv
FI01244613,https://www.vttresearch.com/fi/palvelut/alykkaat-sahkoverkot-ja-energiajarjestelmat,df_relationships_vtt_domain.csv
FI23273271,https://www.vttresearch.com/fi/palvelut/data-avaruudet,df_relationships_vtt_domain.csv
FI32001104,https://www.vttresearch.com/fi/uutiset-ja-tarinat/kalanviljelyyn-tarvitaan-uusia-kestavia-rehuja-vttn-hautomoyrityksilta-kaksi,df_relationships_vtt_domain.csv
FI23810268,https://www.vttresearch.com/en/news-and-ideas/vtt-result-financial-year-2018-impact-and-positive-financial-development,df_relationships_vtt_domain.csv
FI23810268,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vttn-tulos-2018-vaikuttavuutta-ja-myonteista-talouskehitysta,df_relationships_vtt_domain.csv
FI17635619,https://www.vttresearch.com/en/news-and-ideas/new-innovation-ecosystem-launched-support-market-access-bio-based-consumer-products,df_relationships_vtt_domain.csv
FI33243586,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tule-tapaamaan-meita-slushissa,df_relationships_vtt_domain.csv
FI23364632,https://www.vttresearch.com/fi/taysin-mahdollinen-suomi,df_relationships_vtt_domain.csv
FI23364632,https://www.vttresearch.com/fi/palvelut/beyond-5g-ja-6g-verkot,df_relationships_vtt_domain.csv
FORTUM OYJ,https://www.fortum.com/media/2020/04/fortum-awarded-contract-decommissioning-vtts-nuclear-research-reactor-finland,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/media/2023/03/finnish-government-grants-operating-licence-fortums-final-disposal-facility-loviisa-nuclear-power-plants-low-and-intermediate-level-radioactive-waste,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/media/2021/05/apros-software-developed-fortum-and-vtt-awarded-2021-automation-prize,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/media/2018/04/fortum-and-valmet-take-development-bio-oil-transportation-fuels-new-level-collaboration-preem,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/media/2021/12/story-apros,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/blog/enext/building-simulation-model-geothermal-power-plant,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/media/2013/11/fortums-bio-oil-plant-commissioned-joensuu-first-its-kind-world,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/media/2023/07/carbon-footprint-fortum-circo-recycled-plastic-nearing-zero-says-study-verified-vtt,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/about-us/blog-podcast/forthedoers-blog/clean-district-heating-smrs,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.com/about-us/inspiration/go,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.fi/yrityksille-ja-yhteisoille/sahkosopimus/ajankohtaista/hiilikadenjalki-mita-siita-pitaa-tietaa,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.fi/media/2018/06/suomessa-tehty-tutkimus-osoittaa-kiertotalousmuovikassin-olevan-ymparistoystavallinen-valinta-kaupan-kassalla,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.fi/media/2019/03/fortum-mukana-vttn-koordinoimassa-elsmor-hankkeessa,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.fi/tietoa-meista/blogi/forthedoers-blogi/puhdasta-kaukolampoa-pienreaktoreilla,df_relationships_comp_domain.csv
FORTUM OYJ,https://www.fortum.fi/media/2022/03/loviisan-voimalaitokselle-haetaan-uutta-kayttolupaa,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/news/vtt-and-neste-agreed-on-building-an-integrated-power-to-liquids-e-fuels-demonstration-facility-at-vtt-bioruukki-pilot-centre-for-co-2-capture-green-hydrogen-and-e-fuels-production,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/news/neste-s-veturi-partner-programme-to-commercialize-e-fuels,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/news-and-insights/innovation/e-fuel-production,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/news/life-cycle-assessment-shows-neste-re-renewable-hydrocarbons-cut-carbon-footprint-by-more-than-85-over-fossil-feedstock-for-polymers-and-chemicals-industry,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/news/new-method-for-carbon-handprint-calculation-reveals-climate-benefits-from-neste-my-renewable-diesel,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/news-and-insights/sustainability/the-carbon-handprint,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/sustainability/climate/carbon-handprint,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/news/excellent-results-from-biofuel-trial-involving-neste-oil-helsinki-region-transport-and-proventia-significantly-reduced-local-emissions,df_relationships_comp_domain.csv
NESTE OYJ,https://www.neste.com/news/advanced-biofuels-are-the-most-cost-efficient-way-to-reduce-co-2-emissions-from-traffic,df_relationships_comp_domain.csv
KESKO OYJ,https://www.kesko.fi/494f2b/globalassets/pdf-tiedostot/kesko-environmental-reporting-principles-2020.pdf,df_relationships_comp_domain.csv
KESKO OYJ,https://www.kesko.fi/493134/globalassets/pdf-tiedostot/environmental-reporting-principles_110322.pdf,df_relationships_comp_domain.csv
KESKO OYJ,https://www.kesko.fi/media/uutiset-ja-tiedotteet/lehdistotiedotteet/2016/liiteri-kokeilu-testaa-k-raudan-tyovalineiden-vuokrauspalvelua--kohderyhmana-urbaanit-kodin-kunnostajat/,df_relationships_comp_domain.csv
KESKO OYJ,https://www.kesko.fi/globalassets/04-media/uutiskuvat/arkisto/2020/04-06-huhti-kesakuu/vtt_raportti.pdf,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/about-us/for-media/releases/2014/02/fleet-tests-of-upms-wood-based-diesel-show-great-results-at-vtt2/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/about-us/for-media/releases/2015/07/materials-and-stability-tests-of-upm-bioverno-diesel-show-great-results-at-vtt/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/about-us/for-media/releases/2014/02/fleet-tests-of-upms-wood-based-diesel-show-great-results-at-vtt/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/about-us/for-media/releases/2019/03/wood-based-upm-bioverno-diesel-reduces-tailpipe-emissions/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/news-and-stories/articles/2017/04/reducing-traffic-emissions-with-biofuels/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/articles/beyond-fossils/22/windows-roads-and-rubber-from-trees/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/about-us/for-media/releases/2016/11/great-results-from-testing-upms-wood-based-diesel-in-buses/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/news-and-stories/articles/2018/03/aiming-for-improved-air-quality/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/about-us/for-media/releases/2013/04/upm-and-vtt-to-initiate-fleet-tests-of-wood-based-diesel-using-volkswagen-cars/,df_relationships_comp_domain.csv
UPM-KYMMENE OYJ,https://www.upm.com/about-us/for-media/releases/2015/10/upm-to-initiate-field-tests-of-wood-based-diesel-fuel-in-helsinki-region-bus-traffic/,df_relationships_comp_domain.csv
ST1 NORDIC OY,https://www.st1.com/Finding-new-ways-to-produce-advanced-bio-ethanol,df_relationships_comp_domain.csv
ST1 NORDIC OY,https://www.st1.com/VTT-and-St1-to-pilot-future-bioeconomy-Climate-friendly-hydrocarbons-from-industrial-carbon-dioxide-emission,df_relationships_comp_domain.csv
ST1 NORDIC OY,https://www.st1.com/fi/st1n-otaniemen-geotermisen-pilottiprojektin-syvat-lampokaivot-tutkimuskayttoon,df_relationships_comp_domain.csv
ST1 NORDIC OY,https://www.st1.com/fi/vtt-ja-st1-pilotoivat-bio-ja-kiertotaloutta-ilmastoystavallisia-hiilivetyja-teollisuudenhiilidioksidista,df_relationships_comp_domain.csv
OUTOKUMPU OYJ,https://www.outokumpu.com/en/news/2024/outokumpu-to-take-the-next-steps-in-metal-powder-production-with-several-cooperation-and-publicfunded-projects-3481379,df_relationships_comp_domain.csv
METSALIITTO OSUUSKUNTA,https://www.metsagroup.com/fi/puunhankinta/uutiset-ja-julkaisut/tiedotteet/2021/biovoimalaitosten-petihiekka-kirkastaa-tummat-suovedet/,df_relationships_comp_domain.csv
METSALIITTO OSUUSKUNTA,https://www.metsagroup.com/fi/puunhankinta/uutiset-ja-julkaisut/tiedotteet/2018/metsa-groupin-ja-itochun-yhteisyritys-rakentaa-aanekoskelle-uudenlaista-puupohjaista-tekstiilikuitua-tuottavan-teollisen-koelaitoksen/,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/media/news/27-02-2023-green-ray-project-to-develop-solutions-minimising-methane-slip-from-lng-fuelled-engines-3243067,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/marine/decarbonisation/partnerships-and-project-involvement,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/insights/article/collaboration-and-technology-make-quieter-power-plants-a-reality,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/media/news/28-11-2013-wartsila-inaugurates-new-propulsion-test-centre-in-finland,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/insights/article/turning-plastics-into-fuel,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/insights/article/additive-manufacturing-enters-marine-industry,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/media/news/21-02-2008-wartsila-to-deliver-the-worlds-first-sofc-fuel-cell-power-plant-using-landfill-gas-to-the-vaasa-housing-fair-site,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/media/news/27-05-2009-wartsila-successfully-test-runs-engines-on-renewable-fuels,df_relationships_comp_domain.csv
WARTSILA OYJ,https://www.wartsila.com/insights/article/unlock-the-potential-of-technology-with-equality,df_relationships_comp_domain.csv
OUTOKUMPU STAINLESS OY,https://www.outokumpu.com/en/news/2024/outokumpu-to-take-the-next-steps-in-metal-powder-production-with-several-cooperation-and-publicfunded-projects-3481379,df_relationships_comp_domain.csv
VARMA MUTUAL PENSION INSURANCE CO.,https://www.varma.fi/ajankohtaista/uutiset-ja-artikkelit/uutiset/2017-q4/tyokykyjohtaminen-voi-tuoda-miljardisaastot/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/about-us/research-and-development/beyond-circularity/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/articles/sustainability/beyond-circularity-manufacturing-industrial-scale-biocomposites/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/media/news/other-news/valmet-tests-a-scrubber-and-wet-electrostatic-precipitator-combination-and-cuts-exhaust-gas-emissions-from-a-marine-diesel-engine-by-up-to-99/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/articles/sustainability/valmet-joins-a-pioneering-research-project-to-develop-hydrogen-underground-storage/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/articles/sustainability/beyond-circularity-exciting-ecosystem-projects-ongoing-to-accelerate-the-green-transition/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/articles/sustainability/beyond-circularity-turning-biomaterials-and-waste-into-valuable-products-and-replace-fossil-based-raw-materials/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/more-industries/marine/marine-emission-control/emission-control-with-wesp/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/articles/sustainability/beyond-circularity-developing-innovative-recycling-technologies-with-ecosystem-partners/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/blogs/beyond-circularity-pushing-the-boundaries-together/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/articles/sustainability/beyond-circularity-greenaro-seeks-to-replace-fossil-feedstocks-for-aromatic-base-chemicals/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/articles/sustainability/beyond-circularity-joining-forces-for-emission-free-pulping/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/media/news/press-releases/2022/valmet-introduces-a-new-wet-electrostatic-precipitator-for-the-marine-industry-to-enhance-emission-control/,df_relationships_comp_domain.csv
VALMET OYJ,https://www.valmet.com/insights/articles/textiles/the-future-of-textile-recycling-valmet-joins-pesco-up-innovation-project/,df_relationships_comp_domain.csv
HUHTAMAKI OYJ,https://www.huhtamaki.com/globalassets/global/highlights/responsibility/taking-a-closer-look-at-paper-cups-for-coffee.pdf,df_relationships_comp_domain.csv
HUHTAMAKI OYJ,https://www.huhtamaki.com/en/highlights/sustainability/taking-a-closer-look-at-the-carbon-footprint-of-paper-cups-for-coffee/,df_relationships_comp_domain.csv
HUHTAMAKI OYJ,https://www.huhtamaki.com/en/media/media/press-release/2019/life-cycle-study-shows-a-paper-cup-has-the-lowest-carbon-footprint---and-recycling-makes-it-even-smaller/,df_relationships_comp_domain.csv
HUHTAMAKI OYJ,https://www.huhtamaki.com/en/highlights/sustainability/we-believe-food-packaging-can-help-protect-our-climate-and-natures-habitats/,df_relationships_comp_domain.csv
HUHTAMAKI OYJ,https://www.huhtamaki.com/en/highlights/sustainability/accelerating-packaging-recycling-insights-from-huhtamakis-suomiareena-panel/,df_relationships_comp_domain.csv
HUHTAMAKI OYJ,https://www.huhtamaki.com/en/media/media/press-release/2021/huhtamaki-partners-with-riverrecycle-and-vtt-to-develop-technology-to-tackle-floating-river-waste.-new-technology-river-waste-collector-now-operational-on-the-mithi-river-in-mumbai-india/,df_relationships_comp_domain.csv
HUHTAMAKI OYJ,https://www.huhtamaki.com/en/media/media/press-release/2020/huhtamaki-donation-helps-clean-plastics-from-the-mithi-river-in-mumbai-india/,df_relationships_comp_domain.csv
